ID	length	molecular_weight	instability	hydrophobicity	aliphatic	pI	charge
YP_010674576.1 endolysin [Gordonia phage Coeur]	260	28429.16294	20.5680769230769	-0.286538461538462	76.1923076923077	9.450333177595	4.58116694813086
YP_851082.1 endolysin [Microcystis phage LMM01]	213	24036.60534	35.3549295774648	-0.523474178403756	84.6948356807512	9.62496494662896	3.29777956679777
ACX51207.1 Peptidase M23 [Ammonifex degensii KC4]	445	49061.84594	35.5993258426966	-0.106292134831461	95.0561797752809	9.77274765447621	13.310996446666
ACX87887.1 Peptidase M23 [Pectobacterium parmentieri WPP163]	441	49359.90914	38.6897959183673	-0.480045351473923	85.0340136054422	9.44450452393733	4.76621138648778
ACX95403.1 Peptidase M23 [Halothiobacillus neapolitanus c2]	261	28239.34434	31.57969348659	-0.265134099616858	87.5095785440613	11.5475118401637	20.3305692021822
ACZ77047.1 Peptidase M23 [Dickeya parazeae Ech586]	472	52300.68294	45.3468220338983	-0.528177966101695	80.1694915254237	7.10191086217612	-1.0479852442817
ACZ78136.1 Peptidase M23 [Dickeya parazeae Ech586]	413	42702.19364	45.3573849878935	-0.423244552058111	65.1331719128329	9.73253408779174	8.33928400075708
ADA66306.1 Peptidase M23 [Thermotoga petrophila RKU-10]	265	29588.97854	15.6301886792453	-0.00641509433962267	94.4905660377358	8.59912964801232	1.82650633014392
ADB37824.1 Peptidase M23 [Spirosoma linguale DSM 74]	354	40174.92804	40.1110169491525	-0.643220338983051	70.7062146892655	7.74241154062236	0.722157996146021
ADC56679.1 Peptidase M23 [Klebsiella variicola At-22]	237	25446.05674	33.1299578059072	-0.366244725738397	72.4472573839662	10.4985333855408	18.0778306409303
ADC56889.1 Peptidase M23 [Klebsiella variicola At-22]	378	39306.83754	38.5449735449735	-0.342592592592593	69.4708994708995	10.0752026732644	11.2130637952316
ADC57637.1 Peptidase M23 [Klebsiella variicola At-22]	439	48986.50764	41.5507972665148	-0.499316628701595	80.1822323462415	9.73920709096197	7.76317110558613
ADC61726.1 Peptidase M23 [Allochromatium vinosum DSM 180]	306	33195.65654	45.2911764705882	-0.514705882352941	80.6862745098039	10.4543238061808	14.4112049913611
ADC71793.1 Peptidase M23 [Thioalkalivibrio sp. K90mix]	246	26374.23004	47.439837398374	-0.553252032520325	73.8617886178862	6.96454912195985	-0.672449201943975
ADC89078.1 Peptidase M23 [Thermocrinis albus DSM 14484]	419	47183.30574	19.3615751789976	-0.665393794749403	88.5202863961814	10.4173804266263	34.4351542509962
ADD03520.1 Peptidase M23 [Thermoanaerobacter italicus Ab9]	451	50798.64954	26.7831485587583	-0.315964523281596	94.6119733924612	9.9379171682316	18.9319045134767
ADE10568.1 Peptidase M23 [Sideroxydans lithotrophicus ES-1]	317	34208.91754	36.1479495268139	-0.288643533123028	82.4921135646688	9.84287867630902	8.58612872163655
ADG04808.1 Peptidase M23 [Kyrpidia tusciae DSM 2912]	288	31086.25864	22.0659722222222	-0.211111111111111	77.2569444444444	9.75467227745691	7.63198833320973
ADG06854.1 Peptidase M23 [Kyrpidia tusciae DSM 2912]	478	52167.59584	40.5914225941423	-0.259205020920502	84.5606694560669	7.00411237253748	-2.54516464296361
ADG15481.1 Peptidase M23 [Paraburkholderia atlantica]	316	32582.88684	29.7411392405063	-0.176898734177215	81.9303797468354	9.64677356975016	6.15333338169487
ADG16131.1 Peptidase M23 [Paraburkholderia atlantica]	237	24705.00264	39.9793248945148	-0.188607594936709	83.7552742616034	10.2625454163696	9.15705187873686
ADG17461.1 Peptidase M23 [Paraburkholderia atlantica]	267	26788.57144	44.0992509363296	0.0764044943820225	86.7041198501873	8.96356609228583	2.12340781364824
ADG17774.1 Peptidase M23 [Paraburkholderia atlantica]	315	32589.60694	30.6971428571429	-0.265714285714286	80.1269841269841	10.6142246141089	12.6798658387822
ADG70710.1 Peptidase M23 [Brachyspira murdochii DSM 12563]	412	46049.92674	30.220145631068	-0.282038834951456	88.2281553398058	10.3902658976605	21.9214278125563
ADG83741.1 Peptidase M23 [Thermincola potens JR]	276	30246.84284	26.9086956521739	-0.0467391304347826	99.963768115942	6.1636860332823	-4.5238933107654
ADH63911.1 Peptidase M23 [Allomeiothermus silvanus DSM 9946]	414	45748.95414	40.6835748792271	-0.360628019323672	89.7826086956522	9.44788716669621	5.61397845387359
ADH64323.1 Peptidase M23 [Allomeiothermus silvanus DSM 9946]	332	36375.70564	40.0518072289157	-0.112048192771084	100.060240963855	9.65609314378212	6.52567823222949
ADH86676.1 Peptidase M23 [Desulfurivibrio alkaliphilus AHT 2]	377	40329.05264	29.72175066313	-0.459151193633952	81.5384615384615	6.63400299267498	-4.70256720220429
ADH89181.1 Peptidase M23 [Ancylobacter novellus DSM 506]	391	38831.59804	42.8961636828644	-0.162659846547315	72.0460358056266	10.1001278440217	11.305884969835
ADI00785.1 Peptidase M23 [[Bacillus] selenitireducens MLS10]	476	53410.93614	32.4378151260504	-0.401890756302521	88.781512605042	3.9875686412888	-62.8015657775247
ADI03045.1 Peptidase M23 [Syntrophothermus lipocalidus DSM 12680]	282	30734.74574	16.022695035461	-0.104964539007092	97.8368794326241	11.0186387938132	19.6777894237639
ADI03070.1 Peptidase M23 [Syntrophothermus lipocalidus DSM 12680]	444	48458.49044	22.5990990990991	-0.24481981981982	98.2882882882883	9.70902450417567	13.5759359923407
ADI15117.1 Peptidase M23 [Truepera radiovictrix DSM 17093]	374	38921.13624	29.1957219251337	0.203743315508021	104.358288770053	4.68629363359487	-12.3397086329884
ADI15424.1 Peptidase M23 [Truepera radiovictrix DSM 17093]	278	28342.18514	33.2651079136691	0.149640287769784	96.7625899280576	7.46173603848252	0.0169478658762332
ADI30257.1 Peptidase M23 [Methylotenera versatilis 301]	352	37564.59034	24.9184659090909	-0.403125	79.8579545454545	9.81000207904368	10.2217365610511
ADI62889.1 Peptidase M23 ['Nostoc azollae' 0708]	294	32022.88964	33.4200680272109	-0.0159863945578231	93.843537414966	9.98007937785322	9.2457467991413
ADJ29147.1 Peptidase M23 [Nitrosococcus watsonii C-113]	266	29145.72814	34.9116541353383	-0.323308270676692	85.7518796992481	10.7980502278817	22.0301148994437
ADK80857.1 Peptidase M23 [Sediminispirochaeta smaragdinae DSM 11293]	302	33339.25124	56.7847682119205	-0.000993377483443747	95.5960264900662	5.61334414508407	-6.4642415953782
ADK81355.1 Peptidase M23 [Sediminispirochaeta smaragdinae DSM 11293]	275	29928.01784	21.4596363636364	-0.238181818181818	87.5272727272727	5.96411747753943	-4.5007846981677
ADK81736.1 Peptidase M23 [Sediminispirochaeta smaragdinae DSM 11293]	370	40336.92234	45.0710810810811	-0.191081081081081	86.6216216216216	9.77948940195597	9.0423911537439
ADL01928.1 Peptidase M23 [Brevundimonas subvibrioides ATCC 15264]	366	37189.59554	54.0751366120219	-0.253551912568306	71.9945355191257	4.88949440014394	-5.7774187977013
ADL08953.1 Peptidase M23 [Thermosediminibacter oceani DSM 16646]	451	49020.76904	22.689800443459	-0.173392461197339	103.414634146341	10.14403125084	17.6167941415022
ADL13320.1 Peptidase M23 [Acetohalobium arabaticum DSM 5501]	354	39741.72894	28.1610169491525	-0.300847457627119	100.706214689266	10.0719328072042	14.6518489224041
ADL55148.1 Peptidase M23 [Gallionella capsiferriformans ES-2]	306	31983.38984	21.7222222222222	-0.25718954248366	83.921568627451	9.92772985292736	9.32027085083167
ADL70137.1 Peptidase M23 [Thermoanaerobacterium thermosaccharolyticum DSM 571]	421	47009.96204	18.9332541567696	-0.268171021377672	93.9192399049881	9.42747902669062	10.3732126919079
ADN13966.1 Peptidase M23 [Gloeothece verrucosa PCC 7822]	277	30306.76754	31.4541516245487	-0.128158844765343	93.1407942238267	8.95777972345774	3.52584903454057
ADN75061.1 Peptidase M23 [Ferrimonas balearica DSM 9799]	304	32901.15344	41.1296052631579	-0.509868421052632	73.9144736842105	10.5399413439781	18.2748499322712
ADO45614.1 Peptidase M23 [Hydrogenobacter thermophilus TK-6]	471	52461.86564	25.6352441613588	-0.618259023354565	82.6963906581741	10.1608397600721	30.7064778725235
ADO47138.1 Peptidase M23 [[Enterobacter] lignolyticus SCF1]	243	25986.75044	32.6279835390947	-0.29917695473251	81.0699588477366	10.4265725661897	17.1083536368391
ADO47230.1 Peptidase M23 [[Enterobacter] lignolyticus SCF1]	372	38638.10814	50.577688172043	-0.358870967741935	68.5483870967742	9.91103055730099	9.30486585445071
ADO76962.1 Peptidase M23 [Halanaerobium praevalens DSM 2228]	434	47878.11704	21.5516129032258	-0.355760368663595	94.3548387096774	10.3506666571222	21.7564690826025
ADO77399.1 Peptidase M23 [Halanaerobium praevalens DSM 2228]	351	39886.70524	38.0746438746439	-0.656125356125356	80.7692307692308	10.2182919238999	15.7591023953421
ADO82717.1 Peptidase M23 [Ilyobacter polytropus DSM 2926]	273	30757.64064	18.3857142857143	-0.507692307692308	84.1758241758242	10.6780670260424	31.7425958073088
ADO83232.1 Peptidase M23 [Ilyobacter polytropus DSM 2926]	325	36676.81594	27.2818461538462	-0.340923076923077	90.1846153846154	10.5056441885828	30.6310090851461
ADQ14522.1 Peptidase M23 [Halanaerobium hydrogeniformans]	333	37327.87874	54.3198198198198	-0.563963963963964	81.6516516516516	7.3723538010459	-0.153109829493643
ADQ14944.1 Peptidase M23 [Halanaerobium hydrogeniformans]	410	45319.26624	33.8634146341463	-0.490243902439024	86.0243902439024	5.49526514227175	-8.22473442169664
ADQ15845.1 Peptidase M23 [Leadbetterella byssophila DSM 17132]	400	45562.34644	34.9165	-0.649	74.1	8.80585022457841	2.67186968010413
ADQ80523.1 Peptidase M23 [Paludibacter propionicigenes WB4]	287	32815.70734	20.5062717770035	-0.357839721254355	89.9651567944251	10.1601465037987	17.9971613604546
ADR36601.1 Peptidase M23 [Oceanithermus profundus DSM 14977]	387	42910.81554	38.3780361757106	-0.264599483204134	98.578811369509	10.9478666783755	25.6645076043314
ADR37559.1 Peptidase M23 [Oceanithermus profundus DSM 14977]	330	35603.82274	43.9612121212121	-0.0972727272727273	94.6060606060606	9.73789218395181	6.54467787573045
ADT95421.1 Peptidase M23 [Shewanella baltica OS678]	298	32476.76464	27.7989932885906	-0.500335570469799	80.2013422818792	10.22106889995	17.5068117473841
ADU12913.1 Peptidase M23 [Asticcacaulis excentricus CB 48]	368	38575.52924	48.80625	-0.168478260869565	81.0326086956522	10.0309804843476	11.4043220820527
ADU32534.1 Peptidase M23 [Evansella cellulosilytica DSM 2522]	484	54529.74634	27.9097107438017	-0.384297520661157	92.7892561983471	4.12147980261325	-47.9273317957326
ADU36257.1 Peptidase M23 [Variovorax paradoxus EPS]	302	31147.09774	46.5175496688742	-0.271854304635762	79.8344370860927	9.45224174842891	4.22075773139691
ADU52424.1 Peptidase M23 [Thermaerobacter marianensis DSM 12885]	469	51675.32334	41.6134328358209	-0.26545842217484	88.0383795309168	6.73500012427256	-2.34830339052786
ADU69607.1 Peptidase M23 [Pantoea sp. At-9b]	444	49299.78474	35.6128378378378	-0.494594594594595	78.1756756756757	9.93759260578932	9.84473629229444
ADU70371.1 Peptidase M23 [Pantoea sp. At-9b]	362	37436.56224	40.6599447513812	-0.351933701657459	70.6077348066298	9.72696238628666	7.30149475981925
ADU96327.1 Peptidase M23 [Thermovibrio ammonificans HB-1]	350	39192.57684	20.6328571428571	-0.189714285714286	104.371428571429	11.5394736317181	54.4774494901789
ADV00771.1 Peptidase M23 [Alicycliphilus denitrificans BC]	300	30769.98154	44.15	-0.0713333333333333	84.7	9.89887253112875	6.22318595266609
ADV12621.1 Peptidase M23 [Mesorhizobium ciceri biovar biserrulae WSM1271]	500	51444.30484	32.6516	-0.3386	75.36	10.3352086955298	18.5924192908894
ADV26648.1 Peptidase M23 [Pseudoxanthomonas suwonensis 11-1]	278	28559.26054	37.1928057553957	-0.223021582733813	74.8920863309352	10.6693362279448	14.2146613506501
ADV42113.1 Peptidase M23 [Bacteroides helcogenes P 36-108]	290	32704.46304	30.8734482758621	-0.391034482758621	83.3793103448276	10.3059808608977	15.4579836930909
ADV65807.1 Peptidoglycan-binding lysin domain protein [Deinococcus maricopensis DSM 21211]	327	34604.55604	30.8645259938838	-0.0186544342507645	93.4250764525994	8.9616875903897	3.42388211740644
ADV67462.1 Peptidase M23 [Deinococcus maricopensis DSM 21211]	445	48864.62494	37.8179775280899	-0.250112359550562	86.8988764044944	9.50149518489988	7.63521749295207
ADV67871.1 Peptidase M23 [Deinococcus maricopensis DSM 21211]	363	37769.99674	27.2366391184573	-0.119834710743802	87.9063360881543	10.5402876454186	14.4634351843226
ADV78740.1 Peptidase M23 [Thermoanaerobacter brockii subsp. finnii Ako-1]	452	50698.51394	29.4203539823009	-0.29712389380531	92.0132743362832	9.90900289479862	17.7846757106338
ADW72313.1 Peptidase M23 [Rahnella aceris]	340	35276.29984	35.6926470588235	-0.272352941176471	70.5588235294118	9.8620295471311	9.23829942154094
ADW73605.1 Peptidase M23 [Rahnella aceris]	444	49026.67064	33.9522522522523	-0.430405405405405	87.1846846846847	9.96562175377365	10.7505943458542
ADX45377.1 Peptidase M23 [Paracidovorax avenae ATCC 19860]	299	30712.73654	46.805016722408	-0.132107023411371	84.8829431438127	9.85953544839771	6.21996998381792
ADY13101.1 Peptidase M23 [Sphaerochaeta globosa str. Buddy]	372	39966.29094	32.0373655913979	-0.0486559139784946	92.7956989247312	5.05550317676199	-5.76474124771524
ADY25960.1 Peptidase M23 [Deinococcus proteolyticus MRP]	346	36537.62674	48.7130057803468	-0.111849710982659	91.6473988439306	9.98436617348236	6.47707490087992
ADY37353.1 Peptidase M23 [Phocaeicola salanitronis DSM 18170]	306	34708.09724	31.1490196078431	-0.36078431372549	89.2156862745098	10.3933434456231	22.5143611669127
ADY57090.1 Peptidase M23 [Syntrophobotulus glycolicus DSM 8271]	467	50568.63924	31.9139186295503	-0.1593147751606	91.4775160599572	9.23317492972373	6.65966826918425
ADY73815.1 Peptidase M23 [Desulfurobacterium thermolithotrophum DSM 11699]	343	39697.57454	17.2848396501458	-0.38134110787172	100.787172011662	11.1564317709468	62.2554871998546
ADZ90456.1 Peptidase M23 [Marinomonas mediterranea MMB-1]	289	31697.97734	38.759169550173	-0.336332179930796	92.0761245674741	10.9233525963776	33.4780409738638
ADZ92166.1 Peptidase M23 [Marinomonas mediterranea MMB-1]	448	49893.44274	34.9839285714286	-0.389508928571429	81.6517857142857	9.23157159115078	5.02242083677359
AEA42046.1 Peptidase M23 [Fluviicola taffensis DSM 16823]	317	35988.73784	28.6441640378549	-0.438801261829653	79.3375394321767	8.72369950703268	3.65299036409178
AEB11969.1 Peptidase M23 [Marinithermus hydrothermalis DSM 14884]	387	42930.56734	44.8413436692506	-0.266925064599483	95.7364341085271	10.4970093802526	15.769274289656
AEB12737.1 Peptidase M23 [Marinithermus hydrothermalis DSM 14884]	344	37191.96764	31.6587209302326	0.00610465116279069	99.3895348837209	10.077257032671	11.5022630343479
AEB13328.1 Peptidase M23 [Treponema succinifaciens DSM 2489]	402	44399.74244	40.1253731343284	-0.0405472636815921	91.3930348258706	9.90956962878447	12.6439261152175
AEB14705.1 Peptidase M23 [Treponema succinifaciens DSM 2489]	291	32550.17774	40.9494845360825	-0.235395189003436	75.7731958762887	8.81678669023605	4.41122941571452
AEB14937.1 Peptidase M23 [Treponema succinifaciens DSM 2489]	288	31519.28444	19.2059027777778	-0.219097222222222	87.8819444444444	10.1136031584634	15.9982675997318
AEB15078.1 Peptidase M23 [Treponema succinifaciens DSM 2489]	333	36703.92464	35.1516516516516	-0.170570570570571	79.5795795795796	9.15960716132689	8.45089372913804
AEC01868.1 Peptidase M23 [Parasphaerochaeta coccoides DSM 17374]	378	40456.12834	39.3917989417989	-0.196825396825397	80.2380952380952	4.77879437368829	-10.5571291121012
AEE12143.1 Peptidase M23 [Porphyromonas asaccharolytica DSM 20707]	348	38416.81384	28.7991379310345	-0.473850574712644	72.0689655172414	10.3113746284026	23.3965899155669
AEE14109.1 Peptidase M23 [Thermodesulfobium narugense DSM 14796]	335	37148.27604	15.5026865671642	-0.191641791044776	89.7910447761194	8.81878049462282	3.43152640514464
AEE16167.1 Peptidase M23 [Treponema brennaborense DSM 12168]	321	35113.75164	27.1953271028037	-0.101869158878505	84.9844236760125	8.53572338709919	2.5168461058217
AEE17018.1 Peptidase M23 [Treponema brennaborense DSM 12168]	284	29994.32774	25.1588028169014	0.0186619718309859	90.2816901408451	9.23522593520707	5.00653499011968
AEE17172.1 Peptidase M23 [Treponema brennaborense DSM 12168]	311	33794.61064	29.2411575562701	0.0498392282958199	92.636655948553	8.28514387751513	2.39516976945687
AEE17357.1 Peptidase M23 [Treponema brennaborense DSM 12168]	400	43448.65304	30.88175	-0.0695	91.975	9.68004272148419	11.4852672301259
AEE24768.1 Peptidase M23 [Glaciecola sp. 4H-3-7+YE-5]	273	30136.41174	34.443956043956	-0.567399267399267	74.6886446886447	10.7391504567234	26.5070018052512
AEE92707.1 Peptidase M23 [Tepidanaerobacter acetatoxydans Re1]	461	50714.07084	23.8652928416486	-0.291106290672451	96.3774403470716	8.12553231357485	1.38691481388104
AEF18338.1 Peptidase M23 [Thermoanaerobacterium xylanolyticum LX-11]	401	44733.23224	17.2236907730673	-0.171571072319202	94.9127182044888	6.80783670949316	-2.22066173338867
AEF18576.1 Peptidase M23 [Hydrogenobaculum sp. 3684]	353	39711.56324	22.1940509915014	-0.401133144475921	92.7478753541076	10.5469013789876	37.4152485642291
AEF23361.1 Peptidase M23 [Pseudomonas fulva 12-X]	285	29901.96574	46.7410526315789	-0.177894736842105	80.0350877192982	11.2875619745682	17.3018551363835
AEF43908.1 Peptidase M23 [Serratia plymuthica AS9]	328	34097.02924	40.1789634146341	-0.275	72.9268292682927	9.91016654660053	9.14986198596618
AEF45984.1 Peptidase M23 [Serratia plymuthica AS9]	440	49134.65604	39.8236363636364	-0.504772727272727	83.0681818181818	10.1277703632745	11.9381095359639
AEF47164.1 Peptidase M23 [Serratia plymuthica AS9]	251	27145.86204	30.3657370517928	-0.475298804780876	71.593625498008	10.5148396789724	21.0181072049765
AEF53777.1 Peptidase M23 [Marinomonas posidonica IVIA-Po-181]	448	49538.66964	29.5647321428571	-0.362723214285714	87.5223214285714	10.3692230411726	21.1040758464296
AEF55629.1 Peptidase M23 [Marinomonas posidonica IVIA-Po-181]	260	28195.09584	29.9034615384615	-0.331153846153846	84.3461538461539	10.2771708411169	16.2378418503102
AEF88620.1 Peptidase M23 [Delftia sp. Cs1-4]	292	30211.02414	45.5890410958904	-0.26027397260274	77.5342465753425	9.67937240844936	5.22071848860546
AEF95469.1 Peptidase M23 [Desulfotomaculum nigrificans CO-1-SRB]	256	27399.43194	24.509765625	-0.04921875	97.96875	7.16482160431031	-0.494284834818959
AEF95533.1 Peptidase M23 [Desulfotomaculum nigrificans CO-1-SRB]	449	48374.09124	26.7601336302895	-0.1456570155902	99.1536748329621	10.313382283312	20.3634572283561
AEG16937.1 Peptidase M23 [Desulfofundulus kuznetsovii DSM 6115]	300	31836.72584	27.801	0.121666666666667	106.9	7.27353707916532	-0.373762187376742
AEG16982.1 Peptidase M23 [Desulfofundulus kuznetsovii DSM 6115]	495	54023.78924	39.2068686868687	-0.153333333333333	94.3030303030303	10.2429595918114	13.5009354871046
AEG33133.1 Peptidase M23 [Thermus thermophilus SG0.5JP17-16]	380	42053.46964	43.6094736842105	-0.278157894736842	94.4210526315789	10.3792400876003	13.7676254995962
AEG61909.1 Peptidase M23 [Desulforamulus ruminis DSM 2154]	308	33053.73384	29.5487012987013	-0.0295454545454546	99.7727272727273	5.37984442721684	-8.35843352399636
AEG62071.1 Peptidase M23 [Desulforamulus ruminis DSM 2154]	450	48880.83124	23.1828888888889	-0.158666666666667	98.0888888888889	10.1034614776667	19.2339622385169
AEH51013.1 Peptidase M23 [Pseudothermotoga thermarum DSM 5069]	272	29521.95914	17.8102941176471	0.170588235294118	96.360294117647	9.75315558093314	7.39296078244799
AEH62173.1 Peptidase M23 [Zymomonas mobilis subsp. mobilis ATCC 10988]	291	31990.47614	31.7292096219931	-0.282817869415808	94.5360824742268	10.3611149647507	12.5827137433243
AEH88426.1 Peptidase M23 [Mesorhizobium opportunistum WSM2075]	490	50351.98954	37.6597959183673	-0.346938775510204	74.1428571428571	10.0909687785702	13.6860030954548
AEI37196.1 Peptidase M23 [Zymomonas mobilis subsp. pomaceae ATCC 29192]	297	32590.59424	43.1767676767677	-0.0737373737373738	100.875420875421	10.177233700088	11.4047795678478
AEJ00712.1 Peptidase M23 [Nitrosomonas sp. Is79A3]	358	38736.17584	39.9586592178771	-0.303631284916201	86.145251396648	9.63472547955128	7.52630921905516
AEJ61308.1 Peptidase M23 [Spirochaeta thermophila DSM 6578]	265	28825.97374	32.2105660377359	-0.128301886792453	89.9245283018868	5.89962555867223	-1.85387047265886
AEJ61682.1 Peptidase M23 [Spirochaeta thermophila DSM 6578]	373	41560.75324	38.4890080428954	-0.162198391420912	92.9490616621984	10.2034364620983	12.9574737977785
AEJ61702.1 Peptidase M23 [Spirochaeta thermophila DSM 6578]	296	32292.16724	38.9216216216216	0.0712837837837837	99.4932432432432	6.51209358725393	-4.13309073219065
AEL26862.1 Peptidase M23 [Cyclobacterium marinum DSM 745]	343	39378.74294	32.7804664723032	-0.375801749271137	90.9037900874635	9.58552537871767	7.38280026100289
AEM50846.1 Peptidase M23 [Stenotrophomonas maltophilia JV3]	261	26801.44224	33.6249042145594	-0.135249042145594	84.4827586206897	10.4456709445037	11.3942403105244
AEN13717.1 Peptidase M23 [Streptomyces sp. SirexAA-E]	306	30475.51984	29.4911764705882	-0.250653594771242	66.5686274509804	7.95410916364294	0.73555350716745
AEN65292.1 Peptidase M23 [Enterobacter soli]	439	48929.54264	41.3177676537586	-0.48246013667426	80.6150341685649	9.88961348594368	9.76080922643656
AEN66179.1 Peptidase M23 [Enterobacter soli]	374	39229.79764	44.6005347593583	-0.372727272727273	72.2192513368984	9.9107722222975	9.21572857498719
AEN66279.1 Peptidase M23 [Enterobacter soli]	249	26405.14264	26.2333333333333	-0.265863453815261	77.5502008032128	10.3465648706108	17.0777287314995
AEP02101.1 Peptidase M23 [Heyndrickxia coagulans 36D1]	238	25716.29804	24.6852941176471	-0.123109243697479	77.1008403361344	9.96231007639257	10.9955846643391
AER66316.1 Peptidase M23 [Thermovirga lienii DSM 17291]	473	51967.03064	45.1169133192389	-0.326849894291755	86.9978858350951	9.17667019462986	5.46611525793626
AFK01582.1 Peptidase M23 [Emticicia oligotrophica DSM 17448]	374	42208.44154	37.0446524064171	-0.545989304812834	76.5775401069519	6.5381028322519	-2.53375472469982
AFK85475.1 Peptidase M23 [Thermoanaerobacterium saccharolyticum JW/SL-YS485]	412	45661.30494	16.6356796116505	-0.175242718446602	98.3009708737864	6.61356050707252	-3.28270242725359
AFM11094.1 Peptidase M23 [Turneriella parva DSM 21527]	414	45970.01964	34.9557971014493	-0.382367149758454	85.5072463768116	10.5466737120089	28.9590424580877
AFM14275.1 Peptidase M23 [Turneriella parva DSM 21527]	391	42942.52024	31.390537084399	-0.284910485933504	91.2531969309463	10.6457422527755	21.2122906629456
AFU12136.1 Cell wall endopeptidase, family M23/M37 [Bacillus thuringiensis MC28]	206	23303.73624	32.7757281553398	-0.314077669902913	91.2621359223301	9.47507982765902	5.67279222163878
AFY32252.1 Peptidase M23 [Calothrix sp. PCC 7507]	296	31728.31944	26.989527027027	-0.000337837837837846	92.4662162162162	9.05154617562104	4.37100272316611
AFY40948.1 Peptidase M23 [Nostoc sp. PCC 7107]	296	31898.25084	31.0824324324324	-0.144932432432432	89.8648648648649	8.45480062970187	2.37584567575734
AFY64784.1 Peptidase M23 [Geitlerinema sp. PCC 7407]	339	36020.21744	34.0761061946903	0.0970501474926253	96.1061946902655	6.79051495192438	-1.62390243042665
AFY70490.1 Peptidase M23 [Pseudanabaena sp. PCC 7367]	335	35929.15204	37.8844776119403	-0.0555223880597015	88.2985074626866	9.62674123014272	6.79885809591884
AFY89379.1 Peptidase M23 [Chroococcidiopsis thermalis PCC 7203]	273	29034.12304	30.9692307692308	-0.210989010989011	85.0549450549451	9.9893741902741	9.33704955603124
AFY99912.1 Peptidase M23 [Calothrix sp. PCC 6303]	309	33638.46654	40.195145631068	-0.23495145631068	90.1941747572816	9.90635951219708	9.31542039494582
AFZ07993.1 Peptidase M23 [Oscillatoria nigro-viridis PCC 7112]	304	32537.23154	41.1625	-0.0953947368421053	88.9144736842105	9.29383681217681	4.44062425651372
AFZ29185.1 Peptidase M23 [Gloeocapsa sp. PCC 7428]	285	30230.56214	36.8070175438596	0.0385964912280702	92.3859649122807	9.03541487257198	3.52575481544968
AFZ42961.1 Peptidase M23 [Halothece sp. PCC 7418]	438	48108.50974	54.1678082191781	-0.445433789954338	81.9634703196347	9.0418667336596	3.03095699237571
AFZ44097.1 Peptidase M23 [Halothece sp. PCC 7418]	286	31083.19374	36.836013986014	-0.0954545454545455	92.0979020979021	6.3410121845222	-5.19756972364129
AFZ57521.1 Peptidase M23 [Anabaena cylindrica PCC 7122]	293	31548.14804	33.7631399317406	0.0187713310580205	86.1774744027304	9.35098328609445	5.28196647315988
AIF50024.1 Peptidase M23 [Pelosinus sp. UFO1]	304	33415.72074	32.8628289473684	-0.349342105263158	85.9539473684211	6.51962212057631	-3.30949315377419
AJQ29429.1 Peptidase M23 [Pelosinus fermentans JBW45]	301	32742.80814	32.4817275747508	-0.363787375415282	79.0033222591362	6.4396825007172	-4.97364328572445
AJY49743.1 Peptidase M23 [Halomonas sp. KO116]	355	37469.88954	51.2777464788732	-0.531267605633803	69.943661971831	4.12687274532754	-24.6538584332762
AJY50773.1 Peptidase M23 [Halomonas sp. KO116]	288	30652.55134	47.9427083333333	-0.382986111111111	77.2916666666667	11.2228791369357	13.0974893433728
AKA26341.1 peptigoglycan-binding protein LysM [Pseudomonas chlororaphis]	250	26387.86624	43.6136	-0.3012	76.12	10.8485261189677	15.3028748015596
AND68256.1 peptidase M23 [Dyella thiooxydans]	250	26094.44264	46.4908	-0.2492	76.2	10.324443035655	6.46880877304076
APR95843.1 hypothetical protein PATSB16_25030 [Pandoraea thiooxydans]	267	27353.23454	40.421722846442	-0.0419475655430712	82.9962546816479	9.53668020982162	4.39528922761095
AQY55627.1 lysin A [Gordonia phage Huffy]	341	38053.80964	28.7390029325513	-0.42316715542522	70.3812316715542	9.26809673838835	4.86634482431815
ASN69135.1 putative lysin [uncultured Caudovirales phage]	293	32303.95464	13.1	-0.314675767918089	74.641638225256	9.72577985291428	10.2439104643221
AVE00742.1 lysin A, protease C39 domain [Gordonia phage SuperSulley]	221	24579.73734	23.2642533936652	-0.338009049773756	79.0497737556561	5.9418497395023	-4.50396409814314
AWY03479.1 lysin A [Mycobacterium phage Erk16]	329	36053.89594	28.7841945288754	-0.438905775075988	76.8996960486322	5.74528180004177	-4.63855283384451
AWY05203.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Margaret]	191	21495.87584	42.7623036649215	-0.473298429319372	62.3560209424084	5.26676271274713	-3.901799056437
AXH46753.1 lysin A [Mycobacterium phage Acolyte]	476	52266.38924	24.7384453781513	-0.357983193277311	77.3319327731092	4.90802714600629	-14.4569277370828
AXQ62853.1 lysin A, L-Ala-D-Glu peptidase domain [Gordonia phage Angelique]	237	26303.39074	18.7426160337553	-0.446835443037975	67.6371308016878	6.52391301416066	-1.74290987127952
AYE35320.1 lysin [Clostridium septicum]	469	53517.01684	31.3703624733475	-0.487846481876333	102.793176972281	8.64567270762936	2.25602138851718
AYN57564.1 lysin A [Arthrobacter phage Corgi]	246	27191.22374	21.4154471544715	-0.644715447154471	63.5772357723577	8.40146397642843	1.6733350242109
